"","inspection_id","license_","facility_type","risk","inspection_date","inspection_type","results","pass_flag","criticalCount","seriousCount","minorCount","pastFail","pastCritical","pastSerious","pastMinor","timeSinceLast","firstRecord","minDate","maxDate","payment_date","license_start_date","expiration_date","doing_business_as_name","address","city","state","zip_code","ward","precinct","police_district","license_description","latitude","longitude","location","criticalFound","ageAtInspection","consumption_on_premises_incidental_activity","tobacco_retail_over_counter","limited_business_license","package_goods","outdoor_patio","public_place_of_amusement","tavern","retail_food_establishment","caterers_liquor_license","filling_station","precipIntensity","temperatureMax","windSpeed","humidity","heat_burglary","heat_sanitation","heat_garbage"
"152","1184533","1069215","Restaurant","Risk 2 (Medium)",2012-08-21,"Canvass","Pass w/ Conditions",0,1,1,3,0,0,0,1,1.66849315068493,0,2006-02-16,2015-12-15,2011-11-01,2011-12-16,2013-12-15,"XSPORT FITNESS","3240 N ASHLAND AVE","CHICAGO","IL","60657","44","w_44_p_47","19","Retail Food Establishment",41.9409446424856,-87.6688414472327,"(41.940944642485604, -87.66884144723274)",1,6.51495433789954,0,0,1,0,0,0,0,0,0,0,0.00552333333333333,73.52,5.37333333333333,0.563333333333333,38.9353153367524,18.9319469190499,21.2060032541906
"156","1324325","1069573","Other","Risk 1 (High)",2013-02-22,"Canvass","Pass",1,0,0,2,0,0,0,3,1.48767123287671,0,2006-05-16,2016-05-15,2012-05-14,2012-05-16,2014-05-15,"THE SALVATION ARMY","1515 W MONROE ST","CHICAGO","IL","60607","2","w_2_p_60","12","Retail Food Establishment",41.8800856665928,-87.6650544156673,"(41.88008566659281, -87.66505441566734)",0,6.77819634703196,0,0,0,0,0,0,0,0,0,0,0.00023,28.6666666666667,15.24,0.66,2.94296736872948,27.9906739545322,5.43964177788535
"157","1114351","1069683","Restaurant","Risk 1 (High)",2012-06-28,"Canvass","Pass",1,0,0,5,0,0,0,0,0.736986301369863,0,2006-11-16,2016-09-15,2010-08-17,2010-09-16,2012-09-15,"RONNY'S ORIGINAL STEAK HOUSE","100 W RANDOLPH ST 1 122","CHICAGO","IL","60601","42","w_42_p_9","1","Retail Food Establishment",41.8845862671546,-87.631010445886,"(41.88458626715456, -87.63101044588599)",0,5.61906392694064,1,0,0,0,0,0,0,0,0,0,0.000456666666666667,79.52,12.2766666666667,0.486666666666667,14.6515998616331,7.69134796291408,4.94262542665211
"160","569683","1069776","Restaurant","Risk 1 (High)",2011-11-08,"Canvass","Pass",1,0,0,4,0,0,0,5,1.78082191780822,0,2006-05-16,2015-03-15,2011-02-21,2011-03-16,2013-03-15,"LUXBAR","18-20 E BELLEVUE PL","CHICAGO","IL","60611","42","w_42_p_1","18","Retail Food Establishment",41.9016799282115,-87.6275804065333,"(41.90167992821145, -87.62758040653326)",0,5.48504566210046,1,0,0,0,0,0,0,0,0,0,0.00159333333333333,56.4633333333333,11.56,0.656666666666667,21.6978103045987,19.7686437370968,2.87487493480742
"162","519367","1069788","Other","Risk 1 (High)",2012-01-27,"Canvass","Pass",1,0,0,3,0,0,0,0,2,1,2006-08-16,2015-07-15,2011-07-13,2011-07-16,2013-07-15,"METHODIST HOSPITAL OF CHICAGO","5025 N PAULINA ST","CHICAGO","IL","60640","47","w_47_p_30","20","Retail Food Establishment",41.9732540091678,-87.6709933874119,"(41.97325400916783, -87.67099338741193)",0,5.45216894977169,0,0,1,0,0,0,0,0,0,0,0,35.7966666666667,6.99666666666667,0.796666666666667,9.15625302509118,13.1641956304339,14.0224177042368
"173","1271320","1070144","Restaurant","Risk 1 (High)",2012-08-20,"Canvass","Pass",1,0,0,7,0,0,0,6,1.26027397260274,0,2006-11-16,2014-11-15,2010-10-26,2010-11-16,2012-11-15,"EDENS FAST FOOD","6045 N CICERO AVE","CHICAGO","IL","60646","39","w_39_p_3","17","Retail Food Establishment",41.9912150945899,-87.7481797085626,"(41.99121509458988, -87.7481797085626)",0,5.76426940639269,0,0,0,0,0,0,0,0,0,0,0,73.2433333333333,6.68,0.546666666666667,11.2818405853579,3.02993085333672,16.7924721899678
"177","1235297","1070269","Other","Risk 2 (Medium)",2012-07-27,"Canvass","Pass",1,0,0,2,0,0,0,0,2,1,2006-08-16,2015-07-15,2011-07-05,2011-07-16,2013-07-15,"CHEETAH GYM","5238-5252 N CLARK ST","CHICAGO","IL","60640","40","w_40_p_43","20","Retail Food Establishment",41.9773895366619,-87.6685227975268,"(41.97738953666194, -87.66852279752685)",0,5.95068493150685,0,0,1,0,0,0,0,0,0,0,0.0105366666666667,91.7766666666667,10.91,0.64,30.3132075984476,31.3753783329892,9.00299450195626
"182","1199003","10764","Restaurant","Risk 1 (High)",2013-08-09,"Canvass","Pass",1,0,0,4,0,0,0,2,1.06301369863014,0,2006-05-16,2015-04-15,2013-04-05,2013-04-16,2015-04-15,"PARS COVE EAST","435 W DIVERSEY PKWY 1ST","CHICAGO","IL","60614","43","w_43_p_53","19","Retail Food Establishment",41.9327726069409,-87.6407640302509,"(41.932772606940866, -87.64076403025089)",0,7.23835616438356,1,0,0,0,0,0,0,0,0,0,0.00028,80.0666666666667,10.2533333333333,0.693333333333333,3.364455238839,31.2692711504521,14.6136488537165
"183","614676","1077","Restaurant","Risk 1 (High)",2012-01-06,"Canvass","Pass",1,0,0,3,0,0,0,3,0.778082191780822,0,2006-11-16,2016-09-15,2010-07-23,2010-09-16,2012-09-15,"MONK'S PUB","205-207 W LAKE ST","CHICAGO","IL","60606","42","w_42_p_9","1","Retail Food Establishment",41.8856184945847,-87.6341223581437,"(41.88561849458468, -87.63412235814367)",0,5.14246575342466,0,0,0,0,0,0,1,0,0,0,0,40.4533333333333,11.2633333333333,0.59,6.02273902327095,16.9126595986838,1.37407041346098
"184","1324565","1077","Restaurant","Risk 1 (High)",2013-07-22,"Canvass","Pass",1,0,0,5,0,0,0,3,1.53972602739726,0,2006-11-16,2016-09-15,2012-07-27,2012-09-16,2014-09-15,"MONK'S PUB","205-207 W LAKE ST","CHICAGO","IL","60606","42","w_42_p_9","1","Retail Food Establishment",41.8856184945847,-87.6341223581437,"(41.88561849458468, -87.63412235814367)",0,6.68481735159817,0,0,0,0,0,0,1,0,0,0,0.00082,86.3966666666667,10.4966666666667,0.616666666666667,34.1814418930202,15.6074797622191,0.00000208185395584624
"191","1174483","1091886","Grocery Store","Risk 1 (High)",2012-12-07,"Canvass","Pass",1,0,0,8,0,0,0,5,1.69041095890411,0,2006-08-16,2016-08-15,2012-07-16,2012-08-16,2014-08-15,"Supermercado Santos","4045-4047 W 31ST ST","CHICAGO","IL","60623","22","w_22_p_16","10","Retail Food Establishment",41.8367499607579,-87.726132656829,"(41.83674996075794, -87.72613265682901)",0,6.31518264840183,0,1,1,1,0,0,0,0,0,0,0,49.33,11.1866666666667,0.61,22.3768047739371,20.3978569174824,0.81902742992414
"194","1321308","1091966","Restaurant","Risk 1 (High)",2013-01-09,"Canvass","Pass w/ Conditions",0,2,0,2,0,0,0,7,0.868493150684931,0,2006-05-16,2015-03-15,2011-03-09,2011-03-16,2013-03-15,"PENINSULA CHICAGO,LLC","108 E SUPERIOR ST","CHICAGO","IL","60611","42","w_42_p_48","18","Retail Food Establishment",41.8958396382069,-87.6249881413158,"(41.89583963820686, -87.62498814131581)",1,6.65764840182648,1,1,1,0,1,1,0,1,0,0,0,38.3733333333333,12.9433333333333,0.713333333333333,20.7951394377745,10.8212304341041,0.00204964712164626
"195","635042","1092172","Restaurant","Risk 1 (High)",2011-10-24,"Canvass","Fail",0,1,1,5,0,1,0,5,1.43013698630137,0,2006-11-16,2016-11-15,2010-10-14,2010-11-16,2012-11-15,"Iguana Cafe","517-519 N HALSTED ST","CHICAGO","IL","60642","27","w_27_p_11","12","Retail Food Establishment",41.891754039613,-87.6474933448063,"(41.891754039612955, -87.64749334480629)",1,4.93961187214612,1,0,0,0,0,0,0,0,0,0,0,62.49,6.58333333333333,0.63,9.16564182769368,5.49837562974951,9.74643387734291
"196","1146428","1092172","Restaurant","Risk 1 (High)",2013-06-18,"Canvass","Pass",1,0,0,6,0,1,1,5,1.64657534246575,0,2006-11-16,2016-11-15,2012-09-29,2012-11-16,2014-11-15,"Iguana Cafe","517-519 N HALSTED ST","CHICAGO","IL","60642","27","w_27_p_11","12","Retail Food Establishment",41.891754039613,-87.6474933448063,"(41.891754039612955, -87.64749334480629)",0,6.59166666666667,1,0,0,0,0,0,0,0,0,0,0.00310333333333333,82.2166666666667,8.34666666666667,0.623333333333333,8.27687993044213,15.5658675089274,0.0000393576074614256
"198","1134253","1092264","Restaurant","Risk 1 (High)",2012-04-27,"Canvass","Pass",1,0,0,6,0,0,0,3,0.372602739726027,0,2006-11-16,2016-09-15,2010-09-07,2010-09-16,2012-09-15,"PAZZO'S","311 S WACKER DR LL","CHICAGO","IL","60606","2","w_2_p_12","1","Retail Food Establishment",41.8777916481044,-87.6365243444353,"(41.877791648104406, -87.63652434443534)",0,5.44920091324201,1,0,0,0,0,0,0,0,0,0,0.000933333333333333,55.76,10.6266666666667,0.573333333333333,14.4523784110285,11.8944658142689,0.000000654828978477126
"203","1235927","1092317","Restaurant","Risk 1 (High)",2013-08-19,"Canvass","Pass",1,0,0,5,0,0,0,0,0.010958904109589,0,2006-08-16,2015-07-15,2013-05-31,2013-07-16,2015-07-15,"CARO MIO ITALIAN RISTORANTE","1825-1829 W WILSON AVE 1","CHICAGO","IL","60640","47","w_47_p_36","19","Retail Food Establishment",41.9650328451104,-87.6756954297097,"(41.965032845110365, -87.67569542970969)",0,7.01369863013699,0,0,0,0,0,0,0,0,0,0,0,76.5766666666667,5.73666666666667,0.61,15.2227995834484,14.2612978458338,4.05563465614599
"204","1326673","1092373","Restaurant","Risk 1 (High)",2013-04-02,"Canvass","Fail",0,0,2,2,0,0,0,4,2,0,2006-05-16,2015-03-15,2013-03-21,2013-03-16,2015-03-15,"PENINSULA CHICAGO,LLC","108 E SUPERIOR ST","CHICAGO","IL","60611","42","w_42_p_48","18","Retail Food Establishment",41.8958396382069,-87.6249881413158,"(41.89583963820686, -87.62498814131581)",0,6.88493150684932,1,1,0,0,1,1,0,1,0,0,0,50.8166666666667,12.3933333333333,0.546666666666667,28.0438252808112,16.2233978480747,0.0304919226097428
"205","670832","1092376","Restaurant","Risk 1 (High)",2012-02-27,"Canvass","Pass",1,0,0,2,0,0,0,2,0.958904109589041,0,2006-05-16,2015-03-15,2011-03-09,2011-03-16,2013-03-15,"PENINSULA CHICAGO,LLC","108 E SUPERIOR ST","CHICAGO","IL","60611","42","w_42_p_48","18","Retail Food Establishment",41.8958396382069,-87.6249881413158,"(41.89583963820686, -87.62498814131581)",0,5.78915525114155,1,1,1,0,1,1,0,1,0,0,0.00279666666666667,41.3533333333333,15.19,0.686666666666667,17.5399965676686,33.124409242785,8.31116154495982
"206","670644","1092400","Other","Risk 2 (Medium)",2012-02-21,"Canvass","Pass",1,0,0,5,0,0,0,4,0.589041095890411,0,2006-11-16,2013-11-15,2011-11-21,2011-11-16,2013-11-15,"Pierre's II Bakery","2747 N MILWAUKEE AVE","CHICAGO","IL","60647","35","w_35_p_17","14","Retail Food Establishment",41.9311591838621,-87.7105998542361,"(41.931159183862114, -87.71059985423611)",0,5.26849315068493,0,0,0,0,0,0,0,0,0,0,0,38.7533333333333,9.76666666666667,0.63,22.6666486840124,42.3539225827387,29.915927459185
"207","604512","1092445","Restaurant","Risk 1 (High)",2011-11-16,"Canvass","Pass",1,0,0,5,0,0,0,6,0.632876712328767,0,2006-02-16,2015-12-15,2009-12-04,2009-12-16,2011-12-15,"RASMOS","4788 N ELSTON AVE # 1ST","CHICAGO","IL","60630","45","w_45_p_10","17","Retail Food Establishment",41.9678703283459,-87.7400272168186,"(41.9678703283459, -87.74002721681858)",0,5.75068493150685,1,0,0,0,0,0,0,0,0,0,0.00014,61.8266666666667,12.05,0.656666666666667,21.5103334193547,10.1417732866771,23.3273820059825
"208","1271222","1092445","Restaurant","Risk 1 (High)",2012-06-14,"Canvass","Pass",1,0,0,5,0,0,0,5,0.575342465753425,0,2006-02-16,2015-12-15,2011-12-06,2011-12-16,2013-12-15,"RASMOS","4788 N ELSTON AVE # 1ST","CHICAGO","IL","60630","45","w_45_p_10","17","Retail Food Establishment",41.9678703283459,-87.7400272168186,"(41.9678703283459, -87.74002721681858)",0,6.32865296803653,1,0,0,0,0,0,0,0,0,0,0,78.4233333333333,10.7933333333333,0.516666666666667,20.495447513055,15.7660786795498,21.9577553606669
"210","598576","1092597","Restaurant","Risk 1 (High)",2012-01-19,"Canvass","Pass",1,0,0,5,0,0,0,2,0.997260273972603,0,2006-08-16,2015-06-15,2011-06-14,2011-06-16,2013-06-15,"THE SUBMARINE PIER INC","4048 S ARCHER AVE","CHICAGO","IL","60632","12","w_12_p_24","9","Retail Food Establishment",41.8201435244886,-87.6946012411109,"(41.82014352448864, -87.69460124111095)",0,5.43025114155251,0,0,0,0,0,0,0,0,0,0,0.00142666666666667,36.3133333333333,13.2466666666667,0.74,11.8499044967418,20.211426467593,17.9736017314342
"217","567633","1092787","Restaurant","Risk 1 (High)",2011-10-12,"Canvass","Pass",1,0,0,3,0,1,1,1,1.01095890410959,0,2006-05-16,2016-04-15,2010-04-07,2010-04-16,2012-04-15,"THE ART INSTITUTE OF CHICAGO","112 S MICHIGAN AVE","CHICAGO","IL","60603","42","w_42_p_9","1","Retail Food Establishment",41.8804875426667,-87.6245033609321,"(41.880487542666714, -87.62450336093214)",0,5.41095890410959,1,0,0,0,0,0,0,0,0,0,0,73.8166666666667,6.23,0.59,6.47930665960315,22.1833877710357,0.000782694176604858
"219","1345501","1092789","Restaurant","Risk 2 (Medium)",2013-08-29,"Canvass","Pass w/ Conditions",0,0,1,4,0,0,0,0,2,1,2006-05-16,2016-04-15,2012-03-08,2012-04-16,2014-04-15,"THE ART INSTITUTE OF CHICAGO","164 N STATE ST","CHICAGO","IL","60601","42","w_42_p_9","1","Retail Food Establishment",41.8849636718272,-87.6280685647585,"(41.884963671827244, -87.62806856475854)",0,7.29315068493151,1,0,0,0,0,1,0,0,0,0,0,88.85,10.9333333333333,0.65,13.0877527041291,17.0517704430066,0.0000952410406001911
"223","634844","1092991","Restaurant","Risk 1 (High)",2011-10-04,"Canvass","Pass",1,0,0,8,0,0,0,5,0.852054794520548,0,2006-11-16,2016-10-15,2010-10-06,2010-10-16,2012-10-15,"TAQUERIA EL CHARRO","6661 N CLARK ST","CHICAGO","IL","60626","49","w_49_p_43","24","Retail Food Establishment",42.003495826837,-87.6723220947215,"(42.00349582683704, -87.67232209472148)",0,4.88481735159817,0,0,0,0,0,0,0,0,0,0,0.000363333333333333,59.8666666666667,9.74666666666667,0.666666666666667,12.7793965320364,27.8887809373102,10.5615912571693
"224","679752","1092991","Restaurant","Risk 1 (High)",2012-04-10,"Canvass","Fail",0,1,1,3,0,0,0,8,0.517808219178082,0,2006-11-16,2016-10-15,2010-10-06,2010-10-16,2012-10-15,"TAQUERIA EL CHARRO","6661 N CLARK ST","CHICAGO","IL","60626","49","w_49_p_43","24","Retail Food Establishment",42.003495826837,-87.6723220947215,"(42.00349582683704, -87.67232209472148)",1,5.40262557077626,0,0,0,0,0,0,0,0,0,0,0,62.55,12.1166666666667,0.446666666666667,27.0127589392293,55.8572453396069,7.32664988358095
"229","1092517","1093231","Restaurant","Risk 1 (High)",2013-07-29,"Canvass","Pass",1,0,0,2,0,0,0,0,0.745205479452055,0,2006-05-16,2015-04-15,2013-03-26,2013-04-16,2015-04-15,"CAFE LUIGI","2548 N CLARK ST","CHICAGO","IL","60614","43","w_43_p_33","19","Retail Food Establishment",41.9290013678846,-87.6426655928698,"(41.92900136788458, -87.64266559286979)",0,7.20821917808219,0,0,0,0,0,0,0,0,0,0,0.00166666666666667,69.21,10.6933333333333,0.66,16.3602707440565,32.4720645533942,8.535786964319
"230","1098457","1093571","Restaurant","Risk 2 (Medium)",2012-07-20,"Canvass","Pass",1,0,0,6,0,0,0,4,1.86301369863014,0,2006-11-16,2015-09-15,2011-09-23,2011-09-16,2013-09-15,"MCDONALDS","3615 W IRVING PARK RD","CHICAGO","IL","60618","33","w_33_p_29","17","Retail Food Establishment",41.9536466519158,-87.7184849050502,"(41.953646651915804, -87.71848490505019)",0,5.67933789954338,0,0,0,0,0,0,0,0,0,0,0.0130866666666667,86.9633333333333,9.71666666666667,0.67,31.8914108031484,11.1336347929872,25.4901432070556
"234","1227763","1094","Grocery Store","Risk 2 (Medium)",2013-02-22,"Canvass","Fail",0,0,1,7,0,0,0,7,0.0657534246575342,0,2006-02-16,2015-01-15,2013-01-08,2013-01-16,2015-01-15,"ONE STOP FOOD & LIQUOR STORE","4301-4323 S LAKE PARK AVE","CHICAGO","IL","60653","4","w_4_p_5","2","Retail Food Establishment",41.816865148052,-87.5986888441667,"(41.816865148052045, -87.59868884416672)",0,7.02191780821918,0,1,0,1,0,0,0,0,0,0,0.00023,28.6666666666667,15.24,0.66,8.50020381183806,6.06673955877318,17.369461754297
"235","1151488","10940","Grocery Store","Risk 1 (High)",2013-07-30,"Canvass","Pass",1,0,0,6,0,0,0,5,0.663013698630137,0,2006-11-16,2015-12-15,2011-10-31,2011-12-16,2013-12-15,"FAIRPLAY FOODS","2200 S WESTERN AVE 1ST #","CHICAGO","IL","60608","25","w_25_p_8","10","Retail Food Establishment",41.8519838395733,-87.6857857042053,"(41.85198383957328, -87.68578570420526)",0,6.70673515981735,0,0,1,1,0,0,0,0,0,0,0,68.3166666666667,9.70666666666667,0.643333333333333,6.96840086768512,34.1427203363533,17.1608380893688
"241","1353327","1094341","Restaurant","Risk 1 (High)",2013-06-26,"Canvass","Fail",0,0,1,4,0,0,0,2,2,0,2006-11-16,2014-11-15,2012-12-04,2012-11-16,2014-11-15,"JANINA'S DELI","1012 N WESTERN AVE","CHICAGO","IL","60622","1","w_1_p_1","12","Retail Food Establishment",41.8998338720768,-87.6870961566038,"(41.89983387207676, -87.68709615660384)",0,6.61358447488584,1,0,0,0,0,0,0,0,0,0,0.004,84.54,10.2466666666667,0.73,29.6481353667905,20.9179236648649,25.6221744449215
"243","1139047","1094556","Restaurant","Risk 1 (High)",2013-07-11,"Canvass","Pass",1,0,0,2,0,0,0,4,0.975342465753425,0,2006-02-16,2016-02-15,2012-01-24,2012-02-16,2014-02-15,"KINZIE ST. CHOP HOUSE","400 N WELLS ST","CHICAGO","IL","60610","42","w_42_p_14","18","Retail Food Establishment",41.8891980217708,-87.6341572966751,"(41.889198021770845, -87.63415729667513)",0,7.40262557077625,1,0,0,0,0,0,0,0,0,0,0.00440333333333333,82.8266666666667,9.63333333333333,0.733333333333333,73.4390542375355,17.9961896922464,0.0192150094378863
"244","1151244","10947","Grocery Store","Risk 1 (High)",2013-04-19,"Canvass","Pass",1,0,0,4,0,0,0,5,1.25205479452055,0,2006-11-16,2015-12-15,2011-10-31,2011-12-16,2013-12-15,"FAIRPLAY FOODS","2323 W 111TH ST  1ST","CHICAGO","IL","60643","19","w_19_p_64","22","Retail Food Establishment",41.6916792040307,-87.6797791725256,"(41.69167920403068, -87.67977917252558)",0,6.42728310502283,0,0,1,0,0,0,0,0,0,0,0.0304733333333333,54.4166666666667,11.66,0.786666666666667,6.18527176846973,4.26031280713735,1.45690992978797
"247","598553","1094990","Grocery Store","Risk 1 (High)",2012-01-06,"Canvass","Pass",1,0,0,5,0,0,0,3,0.961643835616438,0,2006-02-16,2015-12-15,2011-11-17,2011-12-16,2013-12-15,"MARTINEZ SUPERMARKET","3301 S MORGAN ST 1ST","CHICAGO","IL","60608","11","w_11_p_16","9","Retail Food Establishment",41.8347433230524,-87.6509151710585,"(41.83474332305238, -87.65091517105847)",0,5.89041095890411,0,1,0,0,0,0,0,0,0,0,0,40.4533333333333,11.2633333333333,0.59,28.7413718127031,21.2752817756842,11.7821017126399
"250","567624","1095055","Restaurant","Risk 1 (High)",2011-10-06,"Canvass","Pass",1,0,0,4,0,0,0,2,1.07397260273973,0,2006-05-16,2016-05-15,2010-05-11,2010-05-16,2012-05-15,"ILLINOIS INSTITUTE OF ART INC","180 N WABASH AVE","CHICAGO","IL","60601","42","w_42_p_9","1","Retail Food Establishment",41.8853537039829,-87.6264132854074,"(41.885353703982936, -87.62641328540737)",0,5.39452054794521,1,0,0,0,0,0,0,0,0,0,0,69.1766666666667,4.5,0.646666666666667,11.4776060774913,23.484111397018,0.0000000000441525229557278
"253","1235580","1095188","Grocery Store","Risk 1 (High)",2013-01-03,"Canvass","Pass",1,0,0,3,0,0,0,0,2,1,2006-11-16,2016-10-15,2012-10-11,2012-10-16,2014-10-15,"SUPER MERCADO CARRETA","6908-10 N CLARK ST","CHICAGO","IL","60626","49","w_49_p_18","24","Retail Food Establishment",42.0068427922727,-87.6736126578959,"(42.00684279227269, -87.67361265789589)",0,6.13698630136986,0,1,0,0,0,0,0,0,0,0,0,26.88,10.2333333333333,0.57,14.4301073835824,33.9634633645774,15.697300666299
"256","1335727","1095307","Restaurant","Risk 1 (High)",2013-05-23,"Canvass","Fail",0,0,2,9,0,0,2,4,1.26301369863014,0,2006-11-16,2013-11-15,2011-11-09,2011-11-16,2013-11-15,"CHINA STATION INC","2411 W NORTH AVE 1ST","CHICAGO","IL","60647","1","w_1_p_32","14","Retail Food Establishment",41.9102051293914,-87.6877022936892,"(41.910205129391386, -87.68770229368916)",0,6.52043378995434,0,0,0,0,0,0,0,0,0,0,0.0238266666666667,79.7533333333333,12.65,0.676666666666667,38.7276187162998,4.81736637741468,14.0180531003757
"257","1230148","1095700","Grocery Store","Risk 2 (Medium)",2012-07-02,"Canvass","Pass w/ Conditions",0,2,1,5,0,0,0,0,2,1,2006-11-16,2014-10-15,2010-10-07,2010-10-16,2012-10-15,"JERRY FOOD MART","1606 W PRATT BLVD","CHICAGO","IL","60626","49","w_49_p_43","24","Retail Food Establishment",42.0054910512298,-87.6702016081931,"(42.005491051229804, -87.6702016081931)",1,5.63002283105023,0,1,0,0,0,0,0,0,0,0,0.00866666666666667,85.8266666666667,6.51666666666667,0.656666666666667,9.67165400456693,64.6311592162636,2.70609049212159
"258","1321703","1095862","Restaurant","Risk 2 (Medium)",2013-02-04,"Canvass","Fail",0,0,2,4,0,0,0,0,2,1,2006-11-16,2016-10-15,2012-10-09,2012-10-16,2014-10-15,"M & J CHICKEN & FISH","7643 S COTTAGE GROVE AVE","CHICAGO","IL","60619","6","w_6_p_23","6","Retail Food Establishment",41.7554789518266,-87.6051666739087,"(41.755478951826575, -87.60516667390868)",0,6.22465753424658,0,1,0,0,0,0,0,0,0,0,0.000986666666666667,20.9833333333333,11.8133333333333,0.696666666666667,46.8006610652514,56.1567303584406,17.4312879657109
"259","1324572","1095908","Restaurant","Risk 1 (High)",2013-07-24,"Canvass","Pass",1,0,0,1,0,0,0,1,1.96986301369863,0,2005-11-16,2014-09-15,2012-08-29,2012-09-16,2014-09-15,"GENERAL GROWTH MANAGEMENT INC","110 N WACKER DR  R-21","CHICAGO","IL","60606","42","w_42_p_9","1","Retail Food Establishment",41.8834982431026,-87.6372002725942,"(41.88349824310264, -87.63720027259416)",0,7.69029680365297,0,0,0,0,0,0,0,0,0,0,0.000416666666666667,82.2066666666667,10.3833333333333,0.63,15.3222265342199,7.7697245999389,0.000468935188279827
"262","679399","1095992","Restaurant","Risk 1 (High)",2012-04-02,"Canvass","Fail",0,0,1,3,0,0,0,6,0.438356164383562,0,2006-02-16,2015-01-15,2011-01-11,2011-01-16,2013-01-15,"LAS ISLAS MARIAS","4770 W GRAND AVE # 1ST","CHICAGO","IL","60639","31","w_31_p_40","25","Retail Food Establishment",41.9139992093063,-87.7458636921826,"(41.91399920930635, -87.74586369218258)",0,6.12865296803653,1,0,0,0,0,0,0,0,0,0,0.00798666666666667,49.8566666666667,10.33,0.78,9.34425393324289,10.8748750442054,4.96335238948729
